molecule_chembl_id,canonical_smiles,standard_value,standard_units,pchembl_value
CHEMBL3974456,Cc1n[nH]c(C)c1-c1cc(-c2c(C)noc2C)cc2[nH]c(C3CC3)nc12,120.9,nM,6.92
CHEMBL3935133,Cc1nc2cc(-c3c(C)noc3C)cc(-c3c(C)n[nH]c3C)c2[nH]1,244.5,nM,6.61
CHEMBL3946085,Cc1n[nH]c(C)c1-c1cc(-c2c(C)noc2C)cc2nc(C3CC3(F)F)[nH]c12,160.5,nM,6.79
CHEMBL3975427,Cc1n[nH]c(C)c1-c1cc(-c2c(C)noc2C)cc2[nH]c(NCC3CC3)nc12,161.0,nM,6.79
CHEMBL3912346,Cc1n[nH]c(C)c1-c1cc(-c2c(C)noc2C)cc2[nH]c(NC3CC3)nc12,168.8,nM,6.77
CHEMBL3979158,Cc1ccnc(C)c1-c1cc(-c2c(C)noc2C)cc2[nH]cnc12,481.0,nM,6.32
CHEMBL3903329,Cc1ccc2ncccc2c1-c1cc(-c2c(C)noc2C)cc2[nH]c(-c3cnn(C)c3)nc12,104.0,nM,6.98
CHEMBL3974281,Cc1ccc2ncccc2c1-c1cc(-c2c(C)noc2C)cc2[nH]c(C(O)CCO)nc12,379.0,nM,6.42
CHEMBL3963607,COc1nc2c(-c3c(C)ccc4ncccc34)cc(-c3c(C)noc3C)cc2[nH]1,110.0,nM,6.96
CHEMBL3973174,Cc1ccc2ncccc2c1-c1cc(-c2c(C)noc2C)cc2[nH]c(C(F)(F)F)nc12,133.0,nM,6.88
CHEMBL3917785,Cc1n[nH]c(C)c1-c1cc(-c2c(C)noc2C)cc2nc(N)[nH]c12,276.4,nM,6.56
CHEMBL3889780,Cc1noc(C)c1-c1cc(C(O)(c2ccccc2)c2ccccc2)c2nc(C3CC3)[nH]c2c1,101.2,nM,7.0
CHEMBL3920109,CCC(CC)c1cc(-c2c(C)noc2C)cc2[nH]c(C3CC3)nc12,88.5,nM,7.05
CHEMBL3982015,Cc1noc(C)c1-c1cc(C(O)C2CCCC2)c2nc(C3CC3)[nH]c2c1,95.2,nM,7.02
CHEMBL3890209,CCC(O)(CC)c1cc(-c2c(C)noc2C)cc2c1nc(C1CC1)n2C,609.8,nM,6.21
CHEMBL3959270,Cc1noc(C)c1-c1cc(N2C(=O)CCC2C)c2nc(C3CC3)[nH]c2c1,823.2,nM,6.08
CHEMBL3899157,CCC1CCC(=O)N1c1cc(-c2c(C)noc2C)cc2[nH]c(C3CC3)nc12,186.6,nM,6.73
CHEMBL3973718,Cc1noc(C)c1-c1cc(S(=O)(=O)NC2CCCC2)c2nc(Cc3ccccc3)[nH]c2c1,704.4,nM,6.15
CHEMBL3974703,Cc1noc(C)c1-c1cc(S(=O)(=O)NC2CCCC2)c2nc(NCC(F)(F)F)[nH]c2c1,185.62,nM,6.73
CHEMBL3945286,Cc1noc(C)c1-c1cc(C(O)(c2nccs2)c2nccs2)c2nc(C3CC3)[nH]c2c1,4.0,nM,8.4
CHEMBL3982690,Cc1noc(C)c1-c1cc(C(O)(c2ccccn2)c2ccccn2)c2nc(C3CC3)[nH]c2c1,7.2,nM,8.14
CHEMBL3963861,Cc1noc(C)c1-c1cc(C(O)(c2ccccc2)c2cccnc2)c2nc(C3CC3)[nH]c2c1,10.4,nM,7.98
CHEMBL3923795,Cc1noc(C)c1-c1cc(C(O)(c2ccccc2)c2ccccn2)c2nc(C3CC3)[nH]c2c1,10.7,nM,7.97
CHEMBL3895799,Cc1cccc(C(O)(c2cc(-c3c(C)noc3C)cc3[nH]c(C4CC4)nc23)C2CCCO2)n1,3.8,nM,8.42
CHEMBL3905531,Cc1noc(C)c1-c1cc(C(O)(c2ccccn2)c2ccccn2)c2nc(C3CC3)[nH]c2c1F,10.8,nM,7.97
CHEMBL3930041,Cc1noc(C)c1-c1cc(C(O)(c2ccccn2)c2ncccn2)c2nc(C3CC3)[nH]c2c1,5.9,nM,8.23
CHEMBL3893098,Cc1noc(C)c1-c1cc(C(O)(c2ncccn2)c2ccc(F)cc2F)c2nc(C3CC3)[nH]c2c1,4.7,nM,8.33
CHEMBL3921106,Cc1noc(C)c1-c1cc(C(O)(c2cccnn2)C2CCCO2)c2nc(C3CC3)[nH]c2c1,2.0,nM,8.7
CHEMBL3982102,Cc1noc(C)c1-c1cc(C(O)(c2cccnn2)C2CCC(C)(C)O2)c2nc(C3CC3)[nH]c2c1,5.4,nM,8.27
CHEMBL3963740,Cc1noc2c1-c1ccc(-c3cnn(C)c3)cc1C(c1ccc(Cl)cc1)=N[C@H]2CC(=O)N(C)C,13.0,nM,7.89
CHEMBL3891399,Cc1ccc(-c2ccc3c(c2)C(c2ccc(Cl)cc2)=N[C@@H](CC(N)=O)c2onc(C)c2-3)cn1,28.0,nM,7.55
CHEMBL3923924,Cc1noc(-c2ccc3c(c2)C(c2ccc(Cl)cc2)=N[C@@H](CC(N)=O)c2onc(C)c2-3)n1,270.0,nM,6.57
CHEMBL3951628,Cc1noc2c1-c1ccc(-c3cnn(C)c3)cc1C(c1ccc(Cl)cc1)=N[C@H]2CC(=O)O,175.0,nM,6.76
CHEMBL4096572,Cc1cccc(Nc2cnn(C)c(=O)c2Cl)c1,15848.93,nM,4.8
CHEMBL4065579,Cn1ncc(Nc2ccccc2)c(Cl)c1=O,31622.78,nM,4.5
CHEMBL4074202,Cc1ccsc1CNc1cnn(C)c(=O)c1Cl,19952.62,nM,4.7
CHEMBL4075248,Cc1ccccc1CNc1cnn(C)c(=O)c1Cl,25118.86,nM,4.6
CHEMBL4095646,Cn1ncc(NCc2ccccc2)c(Cl)c1=O,19952.62,nM,4.7
CHEMBL4085471,Cn1ncc(NCc2ccc(F)cc2)c(Cl)c1=O,15848.93,nM,4.8
CHEMBL4072815,CN(CCCNc1cc(=O)oc2ccccc12)C(=O)c1cccc(F)c1,8180.0,nM,5.09
CHEMBL4099702,CN(CCCNc1cc(=O)oc2ccccc12)C(=O)c1cccc(Cl)c1,3650.0,nM,5.44
CHEMBL4102176,CN(CCCNc1cc(=O)oc2ccccc12)C(=O)C(C)(C)C,4560.0,nM,5.34
CHEMBL4084203,CN(CCCNc1cc(=O)oc2ccccc12)C(=O)c1ccco1,2050.0,nM,5.69
CHEMBL4096344,O=C(CNc1cc(=O)oc2ccccc12)OCC(=O)c1ccc(Br)cc1,1040.0,nM,5.98
CHEMBL4082235,CN(CCCNc1cc(=O)oc2ccccc12)C(=O)c1cccs1,810.0,nM,6.09
CHEMBL1480862,COc1ccc(C2=NN(C(=O)CCCC(=O)O)C(c3cn(-c4ccccc4)nc3-c3ccccc3)C2)cc1,5360.0,nM,5.27
CHEMBL4071717,CC(=O)N(C)c1ccc(NC(=O)COc2ccc(Br)cc2Cl)cc1,50920.0,nM,4.29
CHEMBL1722357,O=C(CN1CC(=O)Oc2ccccc21)OCC(=O)c1ccc(Br)cc1,1110.0,nM,5.96
CHEMBL4097802,Cc1ccc(-[n+]2c3ccccc3nc3ccc(N4CCOCC4)cc32)cc1,10940.0,nM,4.96
CHEMBL4069010,CC(=O)CC(c1ccccc1)c1c(O)c2ncccc2oc1=O,2830.0,nM,5.55
CHEMBL1381011,COc1ccc(/C=C(\NC(=O)c2ccc(C)cc2)C(=O)NCCCn2ccnc2)cc1,10980.0,nM,4.96
CHEMBL4095353,N#Cc1c(-c2ccc(Cl)cc2)cc(-c2cccs2)nc1SCC(=O)NCC(=O)O,890.0,nM,6.05
CHEMBL1698814,CCc1nnc(NC(=O)C2(C)COC(c3ccccc3)OC2)s1,69230.0,nM,4.16
CHEMBL4083742,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4ccccc4C)ccc1c23,9680.0,nM,5.01
CHEMBL4091524,CCCNS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2C,9570.0,nM,5.02
CHEMBL4070621,COC(=O)C(O)(c1cc(C)c2cccnc2c1O)C(F)(F)F,2100.0,nM,5.68
CHEMBL1708496,CCOC(=O)c1ncccc1NC(=O)CC(=O)Nc1cccnc1C(=O)OCC,2870.0,nM,5.54
CHEMBL4092461,CC1(C)CON(Cc2ccc(N3C(=O)c4cccnc4C3=O)cc2Cl)C1=O,12710.0,nM,4.9
CHEMBL4073350,CCN1C(=O)c2cccc3c(S(=O)(=O)N4CCCC4)ccc1c23,1910.0,nM,5.72
CHEMBL4100205,Cc1ccn(-c2ccc(NCCNC(=O)c3ccc(Br)o3)nn2)n1,21270.0,nM,4.67
CHEMBL4069594,O=C(NCCNc1ccc(-n2cccn2)nn1)c1ccccc1,13850.0,nM,4.86
CHEMBL4096812,O=C(NCCNc1ccc(-n2cccn2)nn1)c1ccccc1Cl,11180.0,nM,4.95
CHEMBL1507539,O=c1[nH]n(CC2COC3(CCCCC3)O2)c(=O)c2ccccc12,13300.0,nM,4.88
CHEMBL4102963,Cc1[nH]n(-c2nc(O)c(Cc3ccccc3)c(=O)[nH]2)c(=O)c1CCO,3090.0,nM,5.51
CHEMBL4092776,COc1ccccc1NC(=O)CCSc1cccc2cccnc12,18720.0,nM,4.73
CHEMBL4065093,CCCn1nnc(NC(=O)COc2ccc(Cl)cc2C)n1,23060.0,nM,4.64
CHEMBL4100505,O=C(c1ccccc1)c1ccc(NS(=O)(=O)c2cccc(Br)c2)cc1,39040.0,nM,4.41
CHEMBL4073688,O=C(NCc1n[nH]c(=O)c2ccccc12)c1cccc(Cl)c1,47280.0,nM,4.33
CHEMBL4062332,O=C(Nc1cccc(S(=O)(=O)N2CCCC2)c1)c1nc[nH]n1,42230.0,nM,4.37
CHEMBL4084046,CC(=O)C(C(C)=O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,27520.0,nM,4.56
CHEMBL4096140,c1coc(-c2nnc(-c3ccc4ccccc4c3)c3nocc23)c1,13260.0,nM,4.88
CHEMBL4068849,Cc1ccc(C)c(NC(=O)CC(c2ccccc2)c2ccccc2)c1,50750.0,nM,4.29
CHEMBL4104390,O=C(Nc1ccc(Cl)cn1)c1c(F)c(F)c(F)c(F)c1F,32230.0,nM,4.49
CHEMBL4101368,Cc1noc(C)c1-c1ccc2c(c1)nc(-c1cnn3c1CCC3)n2CCN1CCOCC1,1600.0,nM,5.8
CHEMBL4084942,Cc1noc(C)c1-c1ccc2c(c1)nc(CCc1cncc3ccccc13)n2CCN1CCOCC1,16800.0,nM,4.78
CHEMBL4063290,Cc1noc(C)c1-c1ccc2c(c1)nc(CCc1ccc3ccccc3n1)n2CCN1CCOCC1,4900.0,nM,5.31
CHEMBL4068021,Cc1noc(C)c1-c1ccc2c(c1)nc(CCc1c[nH]c3ccccc13)n2CCN1CCOCC1,10100.0,nM,5.0
CHEMBL4077279,Cc1noc(C)c1-c1ccc2c(c1)nc(CCc1ccncc1)n2CCN1CCOCC1,4100.0,nM,5.39
CHEMBL4092184,Cc1noc(C)c1-c1ccc2c(c1)nc(CCc1cccnc1)n2CCN1CCOCC1,5800.0,nM,5.24
CHEMBL4064489,Cc1noc(C)c1-c1ccc2c(c1)nc(CCc1ccccn1)n2CCN1CCOCC1,3200.0,nM,5.5
CHEMBL4071814,Cc1noc(C)c1-c1ccc2c(c1)nc(CCc1ccc(CCCN(C)C)cc1)n2CCN1CCOCC1,1500.0,nM,5.82
CHEMBL4085966,CC(=O)Nc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1,1400.0,nM,5.85
CHEMBL4074125,Cc1noc(C)c1-c1ccc2c(c1)nc(CCc1ccc(N)cc1)n2CCN1CCOCC1,3400.0,nM,5.47
CHEMBL4094643,Cc1noc(C)c1-c1ccc2c(c1)nc(CCc1ccc(N(C)C)cc1)n2CCN1CCOCC1,4300.0,nM,5.37
CHEMBL4065507,Cc1noc(C)c1-c1ccc2c(c1)nc(CCc1ccc(C#N)cc1)n2CCN1CCOCC1,4900.0,nM,5.31
CHEMBL4086937,Cc1noc(C)c1-c1ccc2c(c1)nc(CCc1ccc(OC(F)(F)F)cc1)n2CCN1CCOCC1,18500.0,nM,4.73
CHEMBL4085329,CCCCCOc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1,6900.0,nM,5.16
CHEMBL4063726,CCCCOc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1,11200.0,nM,4.95
CHEMBL4075074,Cc1noc(C)c1-c1ccc2c(c1)nc(CCc1ccc(OC(C)C)cc1)n2CCN1CCOCC1,4500.0,nM,5.35
CHEMBL4066476,CCOc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1,6600.0,nM,5.18
CHEMBL4094017,Cc1noc(C)c1-c1ccc2c(c1)nc(CCc1ccc(O)cc1)n2CCN1CCOCC1,4400.0,nM,5.36
CHEMBL4104158,Cc1noc(C)c1-c1ccc2c(c1)nc(COc1ccccc1)n2CCN1CCOCC1,14400.0,nM,4.84
CHEMBL4086250,COc1ccc(OCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1,9200.0,nM,5.04
CHEMBL4096429,COc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)c(OC)c1,8300.0,nM,5.08
CHEMBL4078384,COc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1OC,9400.0,nM,5.03
CHEMBL4095141,COc1ccccc1CCc1nc2cc(-c3c(C)noc3C)ccc2n1CCN1CCOCC1,13900.0,nM,4.86
CHEMBL4075476,COc1cccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)c1,4600.0,nM,5.34
CHEMBL3753333,Cc1noc(C)c1-c1ccc2c(c1)nc(CCc1ccccc1)n2CCN1CCOCC1,4100.0,nM,5.39
CHEMBL4084580,COc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1,2400.0,nM,5.62
CHEMBL4074676,Cc1noc(C)c1-c1ccc2c(c1)nc(CCc1ccccc1)n2CC(=O)N1CCOCC1,13200.0,nM,4.88
CHEMBL4093638,Cc1noc(C)c1-c1ccc2c(c1)nc([C@H]1CCO[C@@H]1c1ccccc1)n2CCN1CCOCC1,9400.0,nM,5.03
CHEMBL4066064,Cc1noc(C)c1-c1ccc2c(c1)nc([C@@H]1CCO[C@H]1c1ccccc1)n2CCN1CCOCC1,490.0,nM,6.31
CHEMBL4085900,Cc1noc(C)c1-c1ccc2c(c1)nc1n2[C@H](CN2CCOCC2)C[C@@H]1Cc1ccccc1,2000.0,nM,5.7
CHEMBL4078019,CCc1noc(C)c1-c1ccc2c(c1)nc(CCc1ccccc1)n2CCN1CCOCC1,6000.0,nM,5.22
CHEMBL4068497,CCn1cc(-c2ccc3c(c2)nc(CCc2ccccc2)n3CCN2CCOCC2)ccc1=O,3900.0,nM,5.41
CHEMBL4103593,COc1cc(-c2ccc3c(c2)nc(CCc2ccccc2)n3CCN2CCOCC2)cccc1=O,350.0,nM,6.46
CHEMBL4074405,COc1ccc(CCc2cc3nc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1,18400.0,nM,4.74
CHEMBL4104179,CCn1c2c(c(=O)[nH]c1=O)C(c1ccc(C)cc1)C1=C(COC1=O)N2,1000.0,nM,6.0
CHEMBL4089152,C=CCN1CC2=C(C1=O)C(c1ccc(C)cc1)c1c(n(CC)c(=O)[nH]c1=O)N2,630.0,nM,6.2
CHEMBL4065286,CCn1c2c(c(=O)[nH]c1=O)C(c1ccc(C)cc1)C1=C(CN(Cc3ccccc3)C1=O)N2,240.0,nM,6.62
CHEMBL4092949,CCn1c2c(c(=O)[nH]c1=O)C(c1ccc(C)cc1)C1=C(CN(CCc3ccccc3)C1=O)N2,1000.0,nM,6.0
CHEMBL4103140,CCn1c2c(c(=O)[nH]c1=O)C(c1ccc(C)cc1)C1=C(CN(CCc3ccc(OC)cc3)C1=O)N2,480.0,nM,6.32
CHEMBL4085204,CCn1c2c(c(=O)[nH]c1=O)C(c1ccc(C)cc1)C1=C(CN(CCc3ccc(O)cc3)C1=O)N2,390.0,nM,6.41
CHEMBL4087267,COc1ccc(-c2ccc3nnc(C)n3n2)cc1OC,24000.0,nM,4.62
CHEMBL4074924,Cc1nnc2ccc(-c3cnn(C)c3Oc3ccccc3)nn12,2000.0,nM,5.7
CHEMBL4072276,Cn1c(=O)ccc2cc(S(=O)(=O)Nc3ccccc3)ccc21,37000.0,nM,4.43
CHEMBL4076056,Cn1c(=O)ccc2cc(NS(=O)(=O)c3ccc(C#N)cc3)ccc21,2800.0,nM,5.55
CHEMBL4067436,Cn1c(=O)ccc2cc(NS(=O)(=O)c3ccccc3)ccc21,1700.0,nM,5.77
CHEMBL4069814,COc1ccccc1S(=O)(=O)Nc1ccc2c(c1)cc(C)c(=O)n2C,600.0,nM,6.22
CHEMBL4102050,Cc1cc2cc(NS(=O)(=O)c3ccc(C#N)cc3)ccc2n(C)c1=O,4500.0,nM,5.35
CHEMBL3752151,COc1cc(C#N)ccc1S(=O)(=O)Nc1ccc2c(c1)cc(C)c(=O)n2C,3700.0,nM,5.43
CHEMBL4103077,COc1cc2c(cc1NS(=O)(=O)c1ccc(C#N)cc1OC)cc(C)c(=O)n2C,1700.0,nM,5.77
CHEMBL4068116,C[C@@H]1CC(=O)Nc2cccc(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)c2N1,4500.0,nM,5.35
CHEMBL4077375,CC(=O)N1CCc2c(cc(-c3cccc(Cl)c3)c(=O)n2CC2CC2)C1,52000.0,nM,4.28
CHEMBL4094232,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCC(=O)N3C)s1,5200.0,nM,5.28
CHEMBL4097164,CCC(=O)N1CCCc2cc(NS(=O)(=O)c3ccc(F)cc3C)ccc21,74000.0,nM,4.13
CHEMBL4070185,COc1cccc2c1N(CCCNC(=O)c1cccc3c1N[C@H](C)C(=O)N3)CCC2,13000.0,nM,4.89
CHEMBL4065346,CNC(=O)c1c[nH]c2ccc(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)cc12,12000.0,nM,4.92
CHEMBL4081585,Cn1cc(-c2cc3c(cc2C(F)F)N(c2ccc4sc(=O)n(C)c4c2)CCC3)cn1,18000.0,nM,4.75
CHEMBL4086422,CC(=O)N1CCCc2cc(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)ccc21,6900.0,nM,5.16
CHEMBL4076254,CNC(=O)N1CCOc2ccc(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)cc2C1,7400.0,nM,5.13
CHEMBL4072630,Cn1cc(-c2cc3c(cc2C(F)F)N(c2ccc4c(c2)n(C)c(=O)n4C)CCC3)cn1,4100.0,nM,5.39
CHEMBL4095153,Cn1cc(-c2cc3c(cc2C(F)F)N(c2cc(N4CCOCC4)c4c(c2)n(C)c(=O)n4C)CCC3)cn1,1100.0,nM,5.96
CHEMBL4073812,CNC(=O)c1c[nH]c2cnc(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)cc12,3900.0,nM,5.41
CHEMBL4061254,CNC(=O)c1c[nH]c2c(C(C)C)nc(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)cc12,2300.0,nM,5.64
CHEMBL4073738,CCCc1cc2c(=O)[nH]c(-c3ccc(O)cc3)nc2s1,8590.0,nM,5.07
CHEMBL4076059,COc1cccc(-c2nc3sc4c(c3c(=O)[nH]2)CCC4)c1,780.0,nM,6.11
CHEMBL4078743,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2sc3c(c12)CCC3,1530.0,nM,5.82
CHEMBL4069975,O=c1[nH]c(-c2ccc(Br)cc2)nc2sc3c(c12)CCC3,8940.0,nM,5.05
CHEMBL4080510,Cc1cc(-c2nc3sc4c(c3c(=O)[nH]2)CCC4)cc(C)c1O,6380.0,nM,5.2
CHEMBL265438,O=c1[nH]c(-c2ccc(O)cc2)nc2sc3c(c12)CCCC3,7320.0,nM,5.13
CHEMBL4069813,Cc1cc(-c2nc3sc4c(c3c(=O)[nH]2)CCCC4)cc(C)c1O,6930.0,nM,5.16
CHEMBL4080969,O=c1[nH]c(-c2cccc(Br)c2)nc2sc3c(c12)CCCCC3,5730.0,nM,5.24
CHEMBL4098993,O=c1[nH]c(-c2cccc(O)c2)nc2sc3c(c12)CCCCC3,3980.0,nM,5.4
CHEMBL2397398,O=c1[nH]c(-c2ccc(O)cc2)nc2sc3c(c12)CCCCC3,560.0,nM,6.25
CHEMBL4096544,Cc1cc(-c2nc3sc4c(c3c(=O)[nH]2)CCCCC4)cc(C)c1O,490.0,nM,6.31
CHEMBL4069308,O=c1[nH]c(Cc2ccccc2)nc2sc3c(c12)CCCCC3,820.0,nM,6.09
CHEMBL4087922,CC1CCc2c(sc3nc(-c4cccc(Br)c4)[nH]c(=O)c23)C1,1020.0,nM,5.99
CHEMBL4066449,CC1CCc2c(sc3nc(-c4ccc(O)cc4)[nH]c(=O)c23)C1,4310.0,nM,5.37
CHEMBL4093043,Cc1cc(-c2nc3sc4c(c3c(=O)[nH]2)CCC(C)C4)cc(C)c1O,3240.0,nM,5.49
CHEMBL4062624,COc1cccc(-c2nc3sc4c(c3c(=O)[nH]2)CCN(C)C4)c1,2470.0,nM,5.61
CHEMBL4077019,CN1CCc2c(sc3nc(-c4cccc(Br)c4)[nH]c(=O)c23)C1,1040.0,nM,5.98
CHEMBL4067751,CN1CCc2c(sc3nc(-c4ccc(O)cc4)[nH]c(=O)c23)C1,720.0,nM,6.14
CHEMBL4077274,Cc1cc(-c2nc3sc4c(c3c(=O)[nH]2)CCN(C)C4)cc(C)c1O,430.0,nM,6.37
CHEMBL4075573,O=c1[nH]c(-c2ccc(O)cc2)nc2sc3c(c12)CCN(Cc1ccccc1)C3,6370.0,nM,5.2
CHEMBL4076445,O=C(CCCOc1ccccc1C(=O)Nc1ncnc2[nH]cnc12)NO,25000.0,nM,4.6
CHEMBL4077397,O=C(CCCCOc1ccccc1C(=O)Nc1ncnc2[nH]cnc12)NO,7400.0,nM,5.13
CHEMBL4072185,O=C(CCCCCOc1ccccc1C(=O)Nc1ncnc2[nH]cnc12)NO,3800.0,nM,5.42
CHEMBL4085339,O=C(CCCCCCOc1ccccc1C(=O)Nc1ncnc2[nH]cnc12)NO,2700.0,nM,5.57
CHEMBL4077583,O=C(CCCCCCCOc1ccccc1C(=O)Nc1ncnc2[nH]cnc12)NO,7400.0,nM,5.13
CHEMBL98,O=C(CCCCCCC(=O)Nc1ccccc1)NO,740.0,nM,6.13
CHEMBL4089719,CCCCCOc1ccccc1C(=O)Nc1ncnc2[nH]cnc12,2200.0,nM,5.66
CHEMBL4070340,CCS(=O)(=O)c1ccc(Oc2cccc(NCc3ccc(NC(C)=O)cc3)c2)c(-c2cn(C)c(=O)c3cncn23)c1,130.0,nM,6.89
CHEMBL4083482,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2cccc(NCc3ccc(F)cc3)c2)n2cncc2c1=O,680.0,nM,6.17
CHEMBL4061677,CC(=O)Nc1ccc(CNc2cccc(Oc3ccc(S(C)(=O)=O)cc3-c3cn(C)c(=O)c4cncn34)c2)cc1,380.0,nM,6.42
CHEMBL4099925,CCS(=O)(=O)c1ccc(Oc2ccc(F)cc2)c(-c2cn(C)c(=O)c3cncn23)c1,200.0,nM,6.7
CHEMBL4062379,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)n2cncc2c1=O,520.0,nM,6.28
CHEMBL4081878,CCS(=O)(=O)c1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3cncn23)c1,240.0,nM,6.62
CHEMBL4091269,COc1cccc(CNc2cccc(Oc3ccc(S(C)(=O)=O)cc3-c3cn(C)c(=O)c4cncn34)c2)c1,430.0,nM,6.37
CHEMBL4080979,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2cccc(NCc3ccc(C#N)cc3)c2)n2cncc2c1=O,350.0,nM,6.46
CHEMBL4099005,CCS(=O)(=O)c1ccc(Oc2cccc(NCc3ccc(C#N)cc3)c2)c(-c2cn(C)c(=O)c3cncn23)c1,130.0,nM,6.89
CHEMBL4074743,CCS(=O)(=O)c1ccc(Oc2cccc(NS(=O)(=O)c3ccccc3)c2)c(-c2cn(C)c(=O)c3cncn23)c1,210.0,nM,6.68
CHEMBL4066138,CCS(=O)(=O)c1ccc(Oc2cccc(NS(=O)(=O)c3ccccc3F)c2)c(-c2cn(C)c(=O)c3cncn23)c1,240.0,nM,6.62
CHEMBL4093710,CCS(=O)(=O)c1ccc(Oc2cccc(NS(=O)(=O)c3cccs3)c2)c(-c2cn(C)c(=O)c3cncn23)c1,390.0,nM,6.41
CHEMBL4092764,CCS(=O)(=O)c1ccc(Oc2cccc(NS(=O)(=O)c3ccc(OC)cc3)c2)c(-c2cn(C)c(=O)c3cncn23)c1,200.0,nM,6.7
CHEMBL3987016,CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,74.0,nM,7.13
CHEMBL3962469,CCOc1cc(=O)n(C)cc1-c1cc(NC(=O)CCc2ccccc2)ccc1Oc1ccc(F)cc1F,69.0,nM,7.16
CHEMBL3906306,CCOc1cc(=O)n(C)cc1-c1cc(N(CC2CC2)S(=O)(=O)CC)ccc1Oc1ccc(F)cc1F,61.0,nM,7.21
CHEMBL4078100,COc1nnc2ccc(N3CCC(c4ccc(OCCN5CCN(C)C(=O)[C@H]5C)cc4)CC3)nn12,1600.0,nM,5.8
CHEMBL4077359,CC1=C(C)C2C(c3ccc(Cl)cc3)=N[C@@H](CC(=O)NCCOCCOCCOCCOCCOCCOCCOCCNC(=O)C[C@@H]3N=C(c4ccc(Cl)cc4)c4c(sc(C)c4C)-n4c(C)nnc43)c3nnc(C)n3C2S1,3.1,nM,8.51
CHEMBL4095570,C[C@@H]1C(=O)N(C)c2ccc(Nc3cccc(S(=O)(=O)N(C)C)c3)nc2N1C1CCN(C)CC1,43.0,nM,7.37
CHEMBL4087197,CNC(=O)N1N=C(c2ccc(N3CC4(CCS4(=O)=O)C3)cc2)c2cc(OC(F)(F)F)ccc2C[C@@H]1C,10.0,nM,8.0
CHEMBL4103582,CNC(=O)N1N=C(c2ccc(N3CC4(CCS4(=O)=O)C3)cc2)c2cc(-n3nc(C)cc3C)ccc2C[C@@H]1C,10.0,nM,8.0
CHEMBL4079312,CNC(=O)N1N=C(c2ccc(N3C[C@H]4CC[C@@H](C3)O4)cc2)c2cc(OC)c(OC)cc2C[C@@H]1C,10.0,nM,8.0
CHEMBL4074712,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)N(CC1CCN(C)CC1)C(=O)N2,31.0,nM,7.51
CHEMBL4076296,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)N(C)C(=O)N2,27.0,nM,7.57
CHEMBL4075860,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)N1CCCOC21,36.0,nM,7.44
CHEMBL4059589,Cc1noc(C)c1-c1ccc2c(c1)[C@H](c1ccccc1)N(C)C2=O,14.0,nM,7.85
CHEMBL4099187,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(CN3CCOCC3)n([C@H](C)COC(F)F)c12,10.0,nM,8.0
CHEMBL4072227,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(C3CCC(F)(F)CC3)n([C@H](C)COC(F)F)c12,21.0,nM,7.68
CHEMBL4065777,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(C3CCOCC3)n([C@H](C)COC(F)F)c12,14.0,nM,7.85
